"gene_name","gene_id_mat","chromosome_mat","gene_id_pat","chromosome_pat","rpm_mouse_1_female_mat_bl6","rpm_mouse_2_female_mat_bl6","rpm_mouse_4_female_mat_bl6","rpm_mouse_7_male_mat_bl6","rpm_mouse_8_male_mat_bl6","rpm_mouse_1_female_pat_cast","rpm_mouse_2_female_pat_cast","rpm_mouse_4_female_pat_cast","rpm_mouse_7_male_pat_cast","rpm_mouse_8_male_pat_cast"
"Gm22785","ENSMUSG00000077275","X","MGP_CASTEiJ_G0038346","X",0,0,0,0,0,0,0,0,0,0
"Gm23000","ENSMUSG00000087708","X","MGP_CASTEiJ_G0037110","X",0,0,0,0,0,0,0,0,0,0
"Gm23082","ENSMUSG00000088477","X","MGP_CASTEiJ_G0038337","X",0,0,0,0,0,0,0,0,0,0
"Gm23124","ENSMUSG00000088275","X","MGP_CASTEiJ_G0037136","X",0,0,0,0,0,0,0,0,0,0
"Gm23199","ENSMUSG00000089437","X","MGP_CASTEiJ_G0037139","X",0,0,0,0,0,0,0,0,0,0
"Gm23258","ENSMUSG00000088944","X","MGP_CASTEiJ_G0037104","X",0,0,0,0,0,0,0,0,0,0
"Gm23277","ENSMUSG00000088539","X","MGP_CASTEiJ_G0038367","X",0,0,0,0,0,0,0,0,0,0
"Gm23280","ENSMUSG00000088530","X","MGP_CASTEiJ_G0038353","X",0,0,0,0,0,0,0,0,0,0
"Gm23320","ENSMUSG00000077650","X","MGP_CASTEiJ_G0038352","X",0,0,0,0,0,0,0,0,0,0
"Gm23322","ENSMUSG00000077652","X","MGP_CASTEiJ_G0037127","X",0,0,0,0,0,0,0,0,0,0
"Gm23325","ENSMUSG00000088047","X","MGP_CASTEiJ_G0038378","X",0,0,0,0,0,0,0,0,0,0
"Gm23378","ENSMUSG00000064876","X","MGP_CASTEiJ_G0037121","X",0,0,0,0,0,0,0,0,0,0
"Gm23404","ENSMUSG00000064477","X","MGP_CASTEiJ_G0038384","X",0,0,0,0,0,0,0,0,0,0
"Gm23454","ENSMUSG00000065266","X","MGP_CASTEiJ_G0038358","X",0,0,0,0,0,0,0,0,0,0
"Gm23557","ENSMUSG00000088445","X","MGP_CASTEiJ_G0035706","X",0,0,0,0,0,0,0,0,0,0
"Gm23586","ENSMUSG00000088282","X","MGP_CASTEiJ_G0038368","X",0,0,0,0,0,0,0,0,0,0
"Gm23613","ENSMUSG00000064530","X","MGP_CASTEiJ_G0038339","X",0,0,0,0,0,0,0,0,0,0
"Gm23615","ENSMUSG00000064536","X","MGP_CASTEiJ_G0038348","X",0,0,0,0.264332435043608,0,0,0,0,0,0
"Gm23628","ENSMUSG00000064398","X","MGP_CASTEiJ_G0037090","X",0,0,0,0,0,0,0,0,0,0
"Gm23656","ENSMUSG00000084575","X","MGP_CASTEiJ_G0037124","X",0,0,0,0,0,0,0,0,0,0
"Gm23768","ENSMUSG00000077628","X","MGP_CASTEiJ_G0038371","X",0,0,0,0,0,0,0,0,0,0
"Gm23786","ENSMUSG00000104536","X","MGP_CASTEiJ_G0038388","X",0,0,0,0,0,0,0,0,0,0
"Gm23958","ENSMUSG00000087832","X","MGP_CASTEiJ_G0037138","X",0,0,0,0,0,0,0,0,0,0
"Gm23985","ENSMUSG00000087765","X","MGP_CASTEiJ_G0038363","X",0,0,0,0,0,0,0,0,0,0
"Gm24038","ENSMUSG00000064806","X","MGP_CASTEiJ_G0037100","X",0,0,0,0,0,0,0,0,0,0
"Gm24061","ENSMUSG00000088114","X","MGP_CASTEiJ_G0038360","X",0,0,0,0,0,0,0,0,0,0
"Gm24123","ENSMUSG00000077294","X","MGP_CASTEiJ_G0038357","X",0,0,0,0,0,0,0,0.328865368437738,0.315874028174068,0.295288727411889
"Gm24281","ENSMUSG00000077422","X","MGP_CASTEiJ_G0038386","X",0,0,0,0,0.490172050389687,0,0,0,0,0
"Gm24460","ENSMUSG00000064665","X","MGP_CASTEiJ_G0038382","X",0,0,0,0,0,0,0,0,0,0
"Gm24470","ENSMUSG00000077674","X","MGP_CASTEiJ_G0038356","X",0,0,0,0,0,0,0,0,0,0
"Gm24491","ENSMUSG00000065733","X","MGP_CASTEiJ_G0037126","X",0,0,0,0,0,0,0,0,0,0
"Gm24522","ENSMUSG00000065898","X","MGP_CASTEiJ_G0037135","X",0,0,0,0,0,0,0,0,0,0
"Gm24595","ENSMUSG00000084450","X","MGP_CASTEiJ_G0038359","X",0,0,0,0,0,0,0,0,0,0
"Gm24622","ENSMUSG00000064553","X","MGP_CASTEiJ_G0037125","X",0,0,0,0,0,0,0,0,0,0
"Gm24624","ENSMUSG00000064551","X","MGP_CASTEiJ_G0037132","X",0,0,0,0,0,0,0,0,0,0
"Gm24687","ENSMUSG00000088383","X","MGP_CASTEiJ_G0035658","X",0,0,0,0,0,0,0,0,0,0
"Gm24718","ENSMUSG00000088146","X","MGP_CASTEiJ_G0035707","X",0,0,0,0,0,0,0,0,0,0
"Gm24763","ENSMUSG00000065622","X","MGP_CASTEiJ_G0037098","X",0,0,0,0,0,0,0,0,0,0
"Gm24809","ENSMUSG00000093059","X","MGP_CASTEiJ_G0009611","X",0,0,0,0,0,0,0,0,0,0
"Gm24812","ENSMUSG00000093056","X","MGP_CASTEiJ_G0009618","X",0,0,0,0,0,0,0,0,0,0
"Gm24831","ENSMUSG00000080428","X","MGP_CASTEiJ_G0037130","X",0,0,0,0,0,0,0,0,0,0
"Gm24907","ENSMUSG00000080582","X","MGP_CASTEiJ_G0038381","X",0,0.258281472565988,0.400376353772546,0.792997305130825,0.490172050389687,0,0,0,0,0.295288727411889
"Gm25006","ENSMUSG00000065747","X","MGP_CASTEiJ_G0037116","X",0,0,0,0,0,0,0,0,0,0
"Gm25097","ENSMUSG00000077230","X","MGP_CASTEiJ_G0037140","X",0,0,0,0,0,0,0,0,0,0
"Gm25107","ENSMUSG00000084421","X","MGP_CASTEiJ_G0038380","X",0,0,0,0,0,0,0,0,0,0
"Gm25170","ENSMUSG00000077379","X","MGP_CASTEiJ_G0038370","X",0,0,0,0,0,0,0,0,0,0
"Gm25202","ENSMUSG00000064772","X","MGP_CASTEiJ_G0037086","X",0,0,0,0,0,0,0,0,0,0
"Gm25226","ENSMUSG00000088823","X","MGP_CASTEiJ_G0038347","X",0,0,0,0,0.245086025194843,0,0,0,0,0
"Gm25421","ENSMUSG00000077406","X","MGP_CASTEiJ_G0037113","X",0,0,0,0,0,0,0,0,0,0
"Gm25429","ENSMUSG00000088232","X","MGP_CASTEiJ_G0038383","X",0,0,0,0,0,0,0,0,0,0
"Gm25481","ENSMUSG00000065155","X","MGP_CASTEiJ_G0037083","X",0,0,0,0,0,0,0,0,0,0
"Gm25520","ENSMUSG00000089014","X","MGP_CASTEiJ_G0038351","X",0,0,0,0,0,0,0,0,0,0
"Gm25552","ENSMUSG00000088706","X","MGP_CASTEiJ_G0037085","X",0,0,0,0,0,0,0,0,0,0
"Gm25624","ENSMUSG00000087847","X","MGP_CASTEiJ_G0035705","X",0,0,0,0,0,0,0,0,0,0
"Gm25651","ENSMUSG00000065716","X","MGP_CASTEiJ_G0038392","X",0,0,0,0,0,0,0,0,0,0
"Gm25770","ENSMUSG00000089191","X","MGP_CASTEiJ_G0038375","X",0,0,0,0.528664870087217,0,0,0,0,0,0
"Gm25795","ENSMUSG00000077609","X","MGP_CASTEiJ_G0038385","X",0,0,0,0,0,0,0,0,0,0
"Gm25812","ENSMUSG00000064685","X","MGP_CASTEiJ_G0037092","X",0,0,0,0,0,0,0,0,0,0
"Gm25828","ENSMUSG00000087712","X","MGP_CASTEiJ_G0037120","X",0,0,0,0,0,0,0,0,0,0
"Gm25895","ENSMUSG00000065648","X","MGP_CASTEiJ_G0037146","X",0,0,0,0,0,0,0,0,0,0
"Gm25915","ENSMUSG00000077453","X","MGP_CASTEiJ_G0038377","X",0,0,0,0,0,0,0,0,0,0
"Gm26000","ENSMUSG00000088616","X","MGP_CASTEiJ_G0037118","X",0,0,0,0,0,0,0,0,0,0
"Gm26007","ENSMUSG00000089423","X","MGP_CASTEiJ_G0037152","X",0,0,0,0,0,0,0,0,0,0
"Gm26020","ENSMUSG00000084678","X","MGP_CASTEiJ_G0037123","X",0,0,0,0,0,0,0,0,0,0
"Gm26029","ENSMUSG00000089284","X","MGP_CASTEiJ_G0038369","X",0,0,0,0,0,0,0,0,0,0
"Gm26099","ENSMUSG00000087873","X","MGP_CASTEiJ_G0037096","X",0,0,0,0,0,0,0,0,0,0
"Gm26108","ENSMUSG00000065907","X","MGP_CASTEiJ_G0037129","X",0,0,0,0,0,0,0,0,0,0
"Gm26111","ENSMUSG00000065903","X","MGP_CASTEiJ_G0037109","X",0,0,0,0,0,0,0,0,0,0
"Gm26131","ENSMUSG00000064659","X","MGP_CASTEiJ_G0037093","X",0,0,0,0,0,0,0,0,0,0
"Gm26174","ENSMUSG00000089040","X","MGP_CASTEiJ_G0035657","X",0,0,0,0,0,0,0,0,0,0
"Gm26182","ENSMUSG00000088313","X","MGP_CASTEiJ_G0038365","X",0,0,0,0,0,0,0,0,0,0
"Gm26276","ENSMUSG00000087724","X","MGP_CASTEiJ_G0038343","X",0,0,0,0,0,0,0,0,0,0
"Gm26312","ENSMUSG00000088394","X","MGP_CASTEiJ_G0037103","X",0,0,0,0,0,0,0,0,0,0
"Gm26314","ENSMUSG00000065825","X","MGP_CASTEiJ_G0037084","X",0,0,0,0,0,0,0,0,0,0
"Gm26351","ENSMUSG00000088157","X","MGP_CASTEiJ_G0035656","X",0,0,0,0,0,0,0,0,0,0
"Gm26368","ENSMUSG00000088451","X","MGP_CASTEiJ_G0038391","X",0,0,0,0,0,0,0,0,0,0
"Gm26401","ENSMUSG00000089127","X","MGP_CASTEiJ_G0038336","X",0,0,0,0,0,0,0,0,0,0
"Gm26417","ENSMUSG00000077462","X","MGP_CASTEiJ_G0038350","X",0,0,0,0,0,0,0,0,0,0
"Gm26437","ENSMUSG00000064529","X","MGP_CASTEiJ_G0037097","X",0,0,0,0,0,0,0,0,0,0
"Gm26441","ENSMUSG00000064524","X","MGP_CASTEiJ_G0037143","X",0,0,0,0,0,0,0,0,0,0
"Gm26487","ENSMUSG00000088647","X","MGP_CASTEiJ_G0037107","X",0,0,0,0,0,0,0,0,0,0
"Gm26618","ENSMUSG00000097342","X","MGP_CASTEiJ_G0035972","X",0,0,0,0,0,0,0,0,0,0
"Gm26726","ENSMUSG00000097110","X","MGP_CASTEiJ_G0004599","X",0,0,0,0,0,0,0,0,0,0
"Gm26952","ENSMUSG00000097953","X","MGP_CASTEiJ_G0004609","X",0,0,0,0,0,0,0,0,0,0
"Gm26992","ENSMUSG00000098078","X","MGP_CASTEiJ_G0034948","X",0,0,0,0,0,0,0,0,0,0
"Gm27191","ENSMUSG00000098311","X","MGP_CASTEiJ_G0007391","X",0,0,0,0,0,0,0,0,0,0
"Gm27414","ENSMUSG00000098405","X","MGP_CASTEiJ_G0035708","X",0,0,0,0,0,0,0,0,0,0
"Gm28269","ENSMUSG00000101818","X","MGP_CASTEiJ_G0034589","X",0.569344283342153,0.258281472565988,1.60150541509018,2.90765678547969,5.6369785794814,0,0,0,0.947622084522204,0.295288727411889
"Gm28579","ENSMUSG00000100780","X","MGP_CASTEiJ_G0007383","X",0,0,0,0,0,0,0,0,0,0
"Gm28730","ENSMUSG00000101603","X","MGP_CASTEiJ_G0007359","X",0.284672141671077,0.516562945131975,1.20112906131764,0.792997305130825,0,0,0,0,0,0
"Gm36995","ENSMUSG00000103436","X","MGP_CASTEiJ_G0015082","X",0,1.03312589026395,0,0,0,0,0,0.328865368437738,0,0.295288727411889
"Gm379","ENSMUSG00000093916","X","MGP_CASTEiJ_G0034982","X",0,0,0,0,0,0,0,0,0,0
"Gm382","ENSMUSG00000062791","X","MGP_CASTEiJ_G0035014","X",0,0,0,0,0,0,0,0,0,0
"Gm5127","ENSMUSG00000073010","X","MGP_CASTEiJ_G0034971","X",0,0,0,0,0,0,0,0,0,0
"Gm5938","ENSMUSG00000079521","X","MGP_CASTEiJ_G0034840","X",0,0,0,0,0,0,0,0,0,0
"Gm5941","ENSMUSG00000071726","X","MGP_CASTEiJ_G0034885","X",0,0,0,0,0,0,0,0,0,0
"Gm614","ENSMUSG00000090141","X","MGP_CASTEiJ_G0034918","X",0,0,0,0.528664870087217,0,0,0,0,0,0
"Gm6377","ENSMUSG00000048621","X","MGP_CASTEiJ_G0034986","X",0.569344283342153,0,0,1.05732974017443,1.47051615116906,0,0.304245903709214,0,0.315874028174068,0.295288727411889
"Gm648","ENSMUSG00000064016","X","MGP_CASTEiJ_G0034702","X",0,0,0,0.792997305130825,0,0,0,0,0,0
"Gm6760","ENSMUSG00000079579","X","MGP_CASTEiJ_G0034728","X",0,0,0,0,0,0,0,0,0,0
"Gm6787","ENSMUSG00000086404","X","MGP_CASTEiJ_G0015084","X",0,0,0,0.264332435043608,0,0,0,0,0,0.295288727411889
"Gm6938","ENSMUSG00000087586","X","MGP_CASTEiJ_G0007353","X",0,0,0,0,0,0,0,0,0,0
"Gm7073","ENSMUSG00000079583","X","MGP_CASTEiJ_G0034722","X",0,0,0,0,0,0,0,0,0,0
"Gm7598","ENSMUSG00000087390","X","MGP_CASTEiJ_G0007356","X",0.284672141671077,0.774844417697963,1.20112906131764,0,0.980344100779374,0,0,0,0.315874028174068,0
"Gm773","ENSMUSG00000073177","X","MGP_CASTEiJ_G0034698","X",0,0,0,0,0,0.343862045298323,0,0.328865368437738,0,0
"Gm8817","ENSMUSG00000086008","X","MGP_CASTEiJ_G0007399","X",0,0,0,0,0,0,0,0,0,0
"Gm9","ENSMUSG00000073243","X","MGP_CASTEiJ_G0034614","X",0,0,0,0,0,0,0,0,0,0
"Gnl3l","ENSMUSG00000025266","X","MGP_CASTEiJ_G0035139","X",17.6496727836068,19.1128289698831,20.0188176886273,11.6306271419188,12.499387284937,6.18951681536981,8.51888530385799,4.93298052656607,9.79209487339611,7.67750691270911
"Gpc3","ENSMUSG00000055653","X","MGP_CASTEiJ_G0034680","X",7.40147568344799,6.45703681414969,10.0094088443137,4.75798383078495,5.88206460467624,2.06317227178994,0,0.328865368437738,0.631748056348136,1.18115490964756
"Gpc4","ENSMUSG00000031119","X","MGP_CASTEiJ_G0034679","X",25.6204927503969,23.2453325309389,26.8252157027606,31.1912273351458,31.37101122494,8.94041317775639,8.21463940014878,15.7855376850114,5.05398445078509,6.49635200306155
"Gpkow","ENSMUSG00000031148","X","MGP_CASTEiJ_G0034502","X",91.6644296180867,116.226662654694,97.2914539667287,95.9526739208298,90.6818293220921,15.8176540837228,22.818442778191,15.4566723165737,13.898457239659,17.1267461898895
"Gpm6b","ENSMUSG00000031342","X","MGP_CASTEiJ_G0035221","X",17.6496727836068,17.0465771893552,21.6203231037175,21.9395921086195,20.342140091172,5.50179272477316,7.30190168902113,5.59071126344155,7.8968507043517,8.56337309494477
"Gpr101","ENSMUSG00000036357","X","MGP_CASTEiJ_G0034715","X",0,0,0,0,0,0,0,0,0,0
"Gpr119","ENSMUSG00000051209","X","MGP_CASTEiJ_G0034661","X",0,0,0,0,0,0,0,0,0,0
"Gpr143","ENSMUSG00000025333","X","MGP_CASTEiJ_G0035155","X",0,0,0,0,0,0,0,0,0,0
"Gpr165","ENSMUSG00000031210","X","MGP_CASTEiJ_G0034891","X",0,0,0,0,0,0,0,0,0,0
"Gpr173","ENSMUSG00000056679","X","MGP_CASTEiJ_G0035152","X",0,0,0,0,0,0,0,0,0,0
"Gpr174","ENSMUSG00000073008","X","MGP_CASTEiJ_G0034976","X",0,0,0,0,0,0,0,0,0,0
"Gpr34","ENSMUSG00000040229","X","MGP_CASTEiJ_G0034553","X",0,0.516562945131975,0,0.528664870087217,0.73525807558453,0,0,0,0,0.295288727411889
"Gpr50","ENSMUSG00000056380","X","MGP_CASTEiJ_G0034750","X",0,0,0,1.58599461026165,0.245086025194843,0,0,0,0.631748056348136,0
"Gpr82","ENSMUSG00000047678","X","MGP_CASTEiJ_G0034554","X",0,0,0,0,0,0,0,0,0,0
"Gprasp1","ENSMUSG00000043384","X","MGP_CASTEiJ_G0035054","X",95.3651674598107,106.411966697187,112.505755410085,84.5863792139546,79.4078721631293,25.4457913520759,21.297213259645,18.7453260009511,10.7397169579183,15.945591280242
"Gprasp2","ENSMUSG00000072966","X","MGP_CASTEiJ_G0035056","X",6.54745925843476,7.49016270441364,6.40602166036074,3.43632165556691,3.43120435272781,1.03158613589497,0.912737711127642,0.657730736875476,0.631748056348136,0
"Gria3","ENSMUSG00000001986","X","MGP_CASTEiJ_G0034636","X",0,0,0,0,0,0,0.304245903709214,0,0,0
"Gripap1","ENSMUSG00000031153","X","MGP_CASTEiJ_G0034507","X",55.795739767531,62.245834888403,68.8647328488779,56.8314735343758,58.8206460467624,3.78248249828155,3.34670494080135,3.94638442125286,4.73811042261102,6.79164073047344
"Grpr","ENSMUSG00000031364","X","MGP_CASTEiJ_G0035203","X",0,0,0,0,0,0,0,0,0,0
"Gspt2","ENSMUSG00000071723","X","MGP_CASTEiJ_G0034877","X",4.27008212506615,3.61594061592383,4.40413989149801,2.11465948034887,2.94103230233812,0.687724090596645,1.21698361483686,0,0,0.885866182235666
"Gucy2f","ENSMUSG00000042282","X","MGP_CASTEiJ_G0035114","X",0,0,0,0,0,0,0,0,0,0
"Haus7","ENSMUSG00000031371","X","MGP_CASTEiJ_G0034772","X",9.96352495848769,7.23188123184766,16.0150541509018,10.0446325316571,10.0485270329886,2.06317227178994,2.1297213259645,2.63092294750191,1.57937014087034,2.95288727411889
"Hccs","ENSMUSG00000031352","X","MGP_CASTEiJ_G0035235","X",45.2628705257012,30.2189322902206,45.2425279762977,38.8568679514104,29.1652369981864,3.43862045298323,3.34670494080135,3.28865368437738,3.79048833808882,3.24817600153078
"Hcfc1","ENSMUSG00000031386","X","MGP_CASTEiJ_G0034790","X",144.044103685565,146.445594944915,135.727583928893,143.003847358592,139.208862310671,46.0775140699752,51.4175577268572,50.6452667394117,45.4858600570658,44.8838865666071
"Hdac6","ENSMUSG00000031161","X","MGP_CASTEiJ_G0034518","X",48.6789362257541,60.1795831078751,71.2669909715132,94.1023468755245,106.612420959757,5.84565477007149,3.04245903709214,1.31546147375095,5.68573250713323,5.90577454823778
"Hdac8","ENSMUSG00000067567","X","MGP_CASTEiJ_G0034937","X",0.569344283342153,0.258281472565988,1.60150541509018,1.32166217521804,0.980344100779374,0,0,0.328865368437738,0.315874028174068,0.885866182235666
"Hdx","ENSMUSG00000034551","X","MGP_CASTEiJ_G0034991","X",0,0,0,0,0,0,0,0,0,0
"Heph","ENSMUSG00000031209","X","MGP_CASTEiJ_G0034890","X",0.284672141671077,0.516562945131975,3.60338718395292,1.85032704530526,0.980344100779374,0.343862045298323,0,0,0,0
"Hmgb3","ENSMUSG00000015217","X","MGP_CASTEiJ_G0034749","X",70.3140189927559,64.3120866689309,81.2763998158269,82.7360521686494,76.711925885986,1.03158613589497,0.912737711127642,0.328865368437738,0.947622084522204,0.295288727411889
"Hmgn5","ENSMUSG00000031245","X","MGP_CASTEiJ_G0034984","X",29.3212305921209,33.8348729061444,25.2237102876704,23.7899191539247,25.7340326454586,3.78248249828155,4.259442651929,6.24844200031703,1.57937014087034,5.61048582082589
"Hnrnph2","ENSMUSG00000045427","X","MGP_CASTEiJ_G0026216","3",629.410105234751,607.478023475203,586.150981923008,520.206232165821,446.791823930199,0,0,0,0,0
"Hprt","ENSMUSG00000025630","X","MGP_CASTEiJ_G0034683","X",74.299428976151,81.1003823857201,75.6711308630112,76.6564061626464,64.7027106514387,6.18951681536981,8.51888530385799,8.22163421094346,6.9492286198295,5.90577454823778
"Hs6st2","ENSMUSG00000062184","X","MGP_CASTEiJ_G0034676","X",0,0,0,0,0,0,0,0,0,0
"Hsd17b10","ENSMUSG00000025260","X","MGP_CASTEiJ_G0035146","X",81.700904659599,101.762900190999,86.0809160610974,94.6310117456117,98.7696681535219,11.691309540143,17.037770607716,14.7989415796982,11.6873390424405,17.1267461898895
"Hsf3","ENSMUSG00000045802","X","MGP_CASTEiJ_G0034889","X",0,0,0.400376353772546,0,0,0,0,0,0,0
"Htatsf1","ENSMUSG00000067873","X","MGP_CASTEiJ_G0034709","X",37.5767227005821,47.0072280070098,51.6485496366585,61.0607924950735,65.9281407774129,7.90882704186142,12.1698361483686,11.1814225268831,10.1079689015702,14.7644363705944
"Htr2c","ENSMUSG00000041380","X","MGP_CASTEiJ_G0035130","X",0,0,0,0,0,0,0,0,0,0
"Huwe1","ENSMUSG00000025261","X","MGP_CASTEiJ_G0035145","X",255.350911078956,269.387575886325,315.096190418994,314.29126526685,320.81760698005,26.1335154426725,31.6415739857582,39.1349788440908,29.6921586483624,37.206379653898
"Idh3g","ENSMUSG00000002010","X","MGP_CASTEiJ_G0034782","X",127.817791610313,130.173862173258,118.911777070446,135.073874307284,139.944120386256,3.0947584076849,2.1297213259645,5.91957663187929,3.79048833808882,5.315197093414
"Ids","ENSMUSG00000035847","X","MGP_CASTEiJ_G0034741","X",245.672058262139,282.301649514625,246.231457570116,176.309734174087,158.570658301064,24.4142052161809,34.6840330228504,24.6649026328304,15.7937014087034,15.945591280242
"Igbp1","ENSMUSG00000031221","X","MGP_CASTEiJ_G0034905","X",20.7810663419886,27.1195546194287,25.2237102876704,21.1465948034887,20.5872261163668,7.90882704186142,9.73586891869484,6.57730736875476,6.31748056348136,5.90577454823778
"Igsf1","ENSMUSG00000031111","X","MGP_CASTEiJ_G0034668","X",0.569344283342153,1.54968883539593,0.400376353772546,2.90765678547969,0.980344100779374,0,0,0,0,0
"Ikbkg","ENSMUSG00000004221","X","MGP_CASTEiJ_G0034809","X",48.9636083674252,53.7225462937254,55.2519368206114,42.0288571719337,47.7917749129945,19.2562745367061,17.6462624151344,21.0473835800152,10.7397169579183,17.7173236447133
"Il13ra1","ENSMUSG00000017057","X","MGP_CASTEiJ_G0034595","X",2.56204927503969,2.0662517805279,6.40602166036074,4.22931896069773,4.41154845350718,0,0.304245903709214,0,0,0.295288727411889
"Il13ra2","ENSMUSG00000031289","X","MGP_CASTEiJ_G0035131","X",0,0,0,0.264332435043608,0,0,0,0,0,0
"Il1rapl1","ENSMUSG00000052372","X","MGP_CASTEiJ_G0034858","X",0,0,0,0,0,0,0,0,0,0
"Il1rapl2","ENSMUSG00000059203","X","MGP_CASTEiJ_G0035083","X",0,0,0,0,0,0,0,0,0,0
"Il2rg","ENSMUSG00000031304","X","MGP_CASTEiJ_G0034920","X",0.569344283342153,1.29140736282994,0.400376353772546,0.792997305130825,0,0,0,0,0,0
"Iqsec2","ENSMUSG00000041115","X","MGP_CASTEiJ_G0035149","X",17.3650006419357,21.437362222977,22.02069945749,19.2962677581834,19.3617959903926,3.78248249828155,6.99765578531192,3.94638442125286,5.05398445078509,3.83875345635455
"Irak1","ENSMUSG00000031392","X","MGP_CASTEiJ_G0034791","X",44.408854100688,57.3384869096493,66.8628510800152,66.083108760902,66.9084848781923,8.94041317775639,6.38916397789349,9.20823031625667,10.1079689015702,12.4021265512993
"Irs4","ENSMUSG00000054667","X","MGP_CASTEiJ_G0035112","X",0,0,0.400376353772546,0,0.245086025194843,0,0,0,0,0
"Itgb1bp2","ENSMUSG00000031312","X","MGP_CASTEiJ_G0034926","X",0,1.54968883539593,0.400376353772546,0,0.73525807558453,0,0,0.657730736875476,0,0
"Itm2a","ENSMUSG00000031239","X","MGP_CASTEiJ_G0034977","X",6.26278711676369,7.74844417697963,6.00564530658819,6.60831087609021,6.61732268026077,0.343862045298323,0.608491807418428,0.657730736875476,0,0
"Jade3","ENSMUSG00000037315","X","MGP_CASTEiJ_G0034569","X",57.2191004758864,42.616442973388,54.0508077592937,83.000384603693,83.0841625410519,11.0035854495463,10.3443607261133,4.60411515812834,12.3190870987887,16.8314574624777
"Jpx","ENSMUSG00000097571","X","MGP_CASTEiJ_G0007377","X",18.2190170669489,18.0797030796191,26.424839348988,4.75798383078495,10.7837851085731,0,1.21698361483686,0.986596105313215,0,0.295288727411889
"Kantr","ENSMUSG00000087403","X","MGP_CASTEiJ_G0007393","X",8.25549210846122,10.8478218477715,8.00752707545092,4.75798383078495,4.41154845350718,0,0,0,0,0
"Kcnd1","ENSMUSG00000009731","X","MGP_CASTEiJ_G0034508","X",0,0,0.400376353772546,1.05732974017443,0,0.343862045298323,0.304245903709214,0,0,0.295288727411889
"Kcne1l","ENSMUSG00000090122","X","MGP_CASTEiJ_G0035116","X",0.569344283342153,0,0,0,0,0,0,0,0,0
"Kctd12b","ENSMUSG00000041633","X","MGP_CASTEiJ_G0035162","X",7.40147568344799,2.58281472565988,3.20301083018037,3.70065409061052,2.69594627714328,1.37544818119329,0.304245903709214,0.328865368437738,0.631748056348136,0.590577454823778
"Kdm5c","ENSMUSG00000025332","X","MGP_CASTEiJ_G0035150","X",105.044020276627,93.2396115963216,110.503873641223,89.080030609696,85.7801088181952,55.7056513383283,57.1982298973322,59.5246316872306,16.4254494650515,17.4220349173014
"Kif4","ENSMUSG00000034311","X","MGP_CASTEiJ_G0034911","X",4.55475426673723,0.774844417697963,1.20112906131764,1.32166217521804,0.980344100779374,0,0,0,0,0
"Kis2","ENSMUSG00000086173","X","MGP_CASTEiJ_G0015091","X",0,0,0,0,0,0,0,0,0,0
"Klf8","ENSMUSG00000041649","X","MGP_CASTEiJ_G0035160","X",1.99270499169754,5.94047386901772,3.20301083018037,3.1719892205233,4.90172050389687,3.0947584076849,3.95519674821978,5.59071126344155,3.15874028174068,4.72461963859022
"Klhl13","ENSMUSG00000036782","X","MGP_CASTEiJ_G0034590","X",16.5109842169224,12.9140736282994,19.2180649810822,10.8376298367879,14.7051615116906,8.59655113245807,4.56368855563821,8.22163421094346,4.42223639443695,4.72461963859022
"Klhl15","ENSMUSG00000043929","X","MGP_CASTEiJ_G0034873","X",18.2190170669489,10.8478218477715,14.4135487358117,19.0319353231398,13.7248174109112,2.40703431708826,4.86793445934742,5.26184589500381,2.52699222539254,2.06702109188322
"Klhl34","ENSMUSG00000047485","X","MGP_CASTEiJ_G0035178","X",0,0,0,0,0,0,0,0,0,0
"Klhl4","ENSMUSG00000025597","X","MGP_CASTEiJ_G0035002","X",0,0,0,0,0,0,0,0,0,0
"L1cam","ENSMUSG00000031391","X","MGP_CASTEiJ_G0034785","X",22.4890991920151,22.2122066406749,19.6184413348548,18.5032704530526,20.0970540659772,5.84565477007149,2.43396722967371,1.97319221062643,2.84286625356661,1.77173236447133
"Lage3","ENSMUSG00000015289","X","MGP_CASTEiJ_G0034805","X",21.6350827670018,19.6293919150151,15.2143014433568,20.6179299334014,19.8519680407823,0,0.912737711127642,0.328865368437738,0.315874028174068,0
"Lamp2","ENSMUSG00000016534","X","MGP_CASTEiJ_G0034629","X",163.686481460869,158.584824155516,191.379897103277,198.51365871775,167.148669182883,28.5405497597608,33.4670494080135,24.9937680012681,19.5841897467922,29.233584013777
"Lancl3","ENSMUSG00000047344","X","MGP_CASTEiJ_G0034532","X",0.85401642501323,0.516562945131975,0.400376353772546,0,0,0,0,0,0,0
"Las1l","ENSMUSG00000057421","X","MGP_CASTEiJ_G0034886","X",53.5183626341624,59.1464572176112,48.4455388064781,53.1308194437653,45.8310867114357,8.59655113245807,15.5165410891699,7.56390347406798,14.2143312678331,13.5832814609469
"Ldoc1","ENSMUSG00000057615","X","MGP_CASTEiJ_G0034725","X",0,0,0,0,0,0,0,0,0,0
"Lhfpl1","ENSMUSG00000041700","X","MGP_CASTEiJ_G0035128","X",0,0,0,0,0,0,0,0,0,0
"Lonrf3","ENSMUSG00000016239","X","MGP_CASTEiJ_G0034597","X",0,0,0.400376353772546,0.264332435043608,0,0,0,0,2.21111819721848,2.36230981929511
